uniqueID,drugName,condition,review,rating,date,usefulCount
69256,Celebrex,Osteoarthritis,"""I went to the doctor with fluid around my knee.  At this point it was stiff and only a little sore. 5 days later, I have stopped taking it because my knee has become painful and useless.  I also started developing bruises easily.   This is easily the worst medication I have ever taken (along with Clindamycin in a close second).""",1,25-Aug-15,28
91866,Lyrica,Neuropathic Pain,"""My doctor prescribed me Lyrica for some trivially mild ulnar tunnel syndrome.  Within about a week of taking just 75 mg per day (once before bedtime), I developed horrible anxiety, insomnia, muscle tremors and suicidal thoughts.  My vision blurred as well, but it wasn&#039;t severe.

It&#039;s been eleven days now since I&#039;ve stopped taking Lyrica, and most of the side-effects have gone.  The anxiety is still there, but it&#039;s no longer as bad as it was.

Had I known about any of this, I would have just applied hot packs to my wrist and waited for it to heal by itself.  The side-effects were totally not worth it.""",1,28-Apr-17,14
71617,Tramadol,Back Pain,"""I was diagnosed with Spinal Stenosis after many years of untreated back pain (the pain would come and go over last 30 years). I was afraid to take Tramadol 50 mg when I read all the reviews and side effects. One thing I made my self understand is that everybody different.   After taking Tylenol for Arthritis, 650 mg, reg Tylenol 100 mg, to no avail. I opted for the Tramadol and pain was reduced (not eliminated) good enough for me to do normal functions. I have not tried walking long distance or standing long time yet. My Neuro Dr. prescribed physical therapy and Gabapentin( I am really afraid of Gabapentin&#039;s side effects) so I will stay with Tramadol and Physical Therapy for now.""",9,26-Nov-17,1
113603,Acetaminophen / butalbital / caffeine,Headache,"""Good""",10,21-Jan-16,14
164401,Diclofenac,Back Pain,"""Diclofenac has been quite effective reducing pain and spasm for lower back facet joint inflammation.  One 50 mg tablet a day seems to work.  No side effects noted after two months of use. Also quite good at reducing osteo arthritis inflammation and pain""",10,22-Jan-16,17
80406,Aleve,Back Pain,"""Really good at back pain relief, but after extended use [ I have 2 ruptured discs] my skin started to tear easily, but I was in my 30&#039;s at the time. So I don&#039;t use for long periods but occasional usage is fine.""",7,26-Apr-11,33
163942,Ibuprofen,Rheumatoid Arthritis,"""I only take when needed but helps the pain alot.""",10,13-Sep-17,0
230230,Meloxicam,Juvenile Rheumatoid Arthritis,"""I&#039;ve been on Meloxicam for a month now and my pain has yet to ease up. My doctor also put me on Tramadol to help with the pain, but that doesn&#039;t help either.""",1,16-Jan-16,9
232172,Cymbalta,Osteoarthritis,"""Cymbalta has been a heaven sent. I have severe osteoarthritis in both knees and I&#039;m 35. I stayed in chronic pain. On a 1-10 scale I was 76. This medication took my pain level to a 2. I couldn&#039;t believe how effective it was after 1 dose. I do suffer side effects such as nausea and diarrhea but I&#039;m praying it passes. I&#039;ve only been on the meds 3 days. I don&#039;t feel sidelined in life anymore. I can participate nearly pain free.""",9,6-Jan-16,49
177851,Duloxetine,Osteoarthritis,"""I was put on Cymbalta approximately 4 yrs ago for depression due to my spouses terminal illness.  I was experiencing lower back pain at the same time and subsequently had surgery 2 yrs ago.  During this time I tried to go off the medicine but discovered that I do have severe pain from osteoarthritis.  Went back on Cymbalta and have almost complete relief from it.  I take 60 mgs. at around 1:00 pm. Morning dosage brought diarrhea quickly and this does not cause that.""",8,21-Apr-13,91
189374,Oxycodone,Chronic Pain,"""I have a bullet lodged in my back near my spine, this medication is very helpful in relieving the pain but use with caution I would not recommended this for daily use regardless of the severity of your pain.""",9,9-Mar-15,53
171820,Meloxicam,Osteoarthritis,"""Been on it for 3 days for pain and inflammation due to osteoarthritis. Side effects are bad and I cannot wait for it to be out of my system. Severe headache, dizziness, back pain, bloating, anxiety and insomnia.""",3,19-Aug-13,67
169831,Aspirin / butalbital / caffeine,Migraine,"""The only medicine that has helped me.""",9,20-Sep-09,26
19278,Pregabalin,Neuropathic Pain,"""Works well for my nerve pain!""",10,20-Sep-16,23
177370,Duloxetine,Chronic Pain,"""My personal advice to anyone thinking of starting Cymbalta, don&#039;t do it. I only wish someone told me before I took it. Granted, it did take the edge off of some of my pain short term. The side effects just aren&#039;t worth it. 

I was fortunate enough to only suffer mood swings, anger, brain zaps and so on for about a month because I wasn&#039;t on it that long.

They don&#039;t tell you that once you start taking Cymbalta, it&#039;s near impossible for someone to safely come off on their own if they have been on it more than a couple of months. 

Just please do your research. Some people have had great success but others barely lived to tell their horror stories and others aren&#039;t here""",4,16-Oct-16,68
71866,Tramadol,Chronic Pain,"""I live in Mexico and a prescription is not needed.  I take 4 50mg a day for neck pain. No side affects at all.  Also helps with some joint pain.""",6,30-Jun-16,22
171987,Meloxicam,Osteoarthritis,"""Did not work at all.""",1,5-May-09,39
164667,Diclofenac,Rheumatoid Arthritis,"""I was prescribed diclofenac for rheumatoid arthritis.  75mg/2 times per day.  I didn&#039;t find it helped me at all.  Now switched to Celebrex 200mg/day and feeling much better.""",1,13-Mar-09,11
92040,Lyrica,Neuropathic Pain,"""I have a lot of nerve damage, pinched nerves, sciatic nerve damage, restless leg syndrome from head to toe, and nothing worked for these. The nerve damage got so bad, I spoke to my doctor about it and he prescribed Lyrica which took care of all the nerve damage. At first probably the first 2 months only side effect I had was a little swelling of my hands. Lyrica was a wonder miracle for me.  The doctor had me on it for over 3 years with no problems, then my insurance refuses to pay for it now, because a 30 day supply is $900.00. They wanted to give me Neurontin, which I am allergic too. Now all the nerve pain is back and worse. I want the Lyrica back and would recommend it to any one.""",10,9-Jul-13,113
87787,Naproxen,Osteoarthritis,"""Did its job but made me lethargic.""",3,6-Dec-09,35
164553,Diclofenac,Muscle Pain,"""Zipsor (diclofenac) for Shoulder Pain: Weeks of over the counter non steroidal anti inflammatory drugs, a steroid shot, both shoulders X-rayed and MRI, a steroid pack for 5 days. The MD this morning said to get blood work done for auto-immune checks and an OV with the surgeon.  He then gave me 4 days of Zipsor 4 per day, and after this morning&#039;s tablet, it helped with the pain.  Now at 4:30PM, it is time for tablet #2.  Good Results - Thanks!""",8,14-Dec-11,22
230285,Meloxicam,Osteoarthritis,"""I was prescribed Meloxicam for my hand pain from a hand specialist with a large and reputable Bone and Joint group.  If he had read what my current prescriptions were he never would have prescribed this drug to me.  Before taking any of it I did my research thoroughly and found out it is indeed a very dangerous drug, especially for people over 65 (me!), with high blood pressure, kidney issues, allergies, indigestion, etc.  I would advise everyone to research before taking this drug.""",1,23-Jun-17,12
113752,Acetaminophen / butalbital / caffeine,Headache,"""I have had migraines forever. I have had to go to the hospital and they would give me shots of Toradol, Phenergran and Dilaudid. It worked but it made me sick and my headache came back as soon as I finally woke-up. I had one that helped the most which was amitriptyline but I gained so much weight from it, I quit it and gave up until recently I went to the after hours clinic and they prescribed me Fioricet tablets 4 times a day for headaches. It&#039;s the best prescription ever and better it only cost 13 dollars and works 100% better.""",10,14-May-13,74
48003,Naproxen / sumatriptan,Migraine,"""Treximet is the only medicine that I have tried so far that will get rid of my headaches.  I get 7-10 migraines a month, and they can last for days.  I have found that with Treximet, I at least get a 12-24 hour break in my headache clusters.  My muscles do feel funny (heavy and weak) after I take it, but that is the only side effect I have noticed.  My only contention is that my insurance only covers 63 pills/180 days, and that I can go through more than that.""",10,19-Apr-11,4
177309,Duloxetine,Chronic Pain,"""I had a patient attack me back in 1997 resulting in L shoulder ligament tears, which required surgery.  Months after the surgery my L arm was very painful, cold, the skin hurt to touch it.  I would cry with the pain daily.  After seeing the orthopedic again just before surgery I asked what are you going to do about the cold temperature in my arm.  To this point I had only seen physician assistance.  The MD took one look at my arm, cancelled the surgery for the next day and sent me immediately to see  another Dr in Jacksonville, FL.  This Dr took one look at my arm and knew that moment what it was, RSD reflex sympathetic dystrophy.  They tried several medications and he sent me to a pain specialists.  He stared me on Cymbalta 120 mg daily.""",10,4-Jan-17,35
